,dsc_estado,Modalidade de Operação,nom_tipocombustivel2,nom_tipousinasite,Selecione Tipo de GE Simp 4,Din Instante,Din Instante GE Simp 4,Val Geraenergiacongwh,Val Geraenergiaconmwmed,Demanda
253,5,5,2,0,16.82,31/12/2020 00:00,01/12/2020 00:00,12.51236538,16.817695399999998,Baixo
254,5,5,2,0,19.38,31/12/2020 00:00,01/12/2020 00:00,14.41755351,19.37843214,Baixo
255,5,5,2,0,15.22,31/12/2020 00:00,01/12/2020 00:00,11.325348199999999,15.222242199999998,Baixo
256,5,5,2,0,14.16,31/12/2020 00:00,01/12/2020 00:00,10.53765724,14.16351779,Baixo
257,5,5,2,0,13.45,31/12/2020 00:00,01/12/2020 00:00,10.00619473,13.44918647,Baixo
258,5,5,2,0,13.82,31/12/2020 00:00,01/12/2020 00:00,10.28501941,13.82395082,Baixo
259,5,5,2,0,6.71,31/12/2020 00:00,01/12/2020 00:00,4.99371148,6.711977799999999,Baixo
260,5,5,2,0,6.76,31/12/2020 00:00,01/12/2020 00:00,5.02760939,6.7575395,Baixo
261,5,5,2,0,7.34,31/12/2020 00:00,01/12/2020 00:00,5.46415802,7.34429841,Baixo
262,5,5,2,0,8.44,31/12/2020 00:00,01/12/2020 00:00,6.28070075,8.44180208,Baixo
263,5,5,2,0,17.4,31/12/2020 00:00,01/12/2020 00:00,12.94477813,17.39889533,Baixo
264,5,5,2,0,17.59,31/12/2020 00:00,01/12/2020 00:00,13.08921894,17.59303621,Baixo
265,5,5,2,0,19.24,31/12/2020 00:00,01/12/2020 00:00,14.31816489,19.24484528,Baixo
266,5,5,2,0,18.25,31/12/2020 00:00,01/12/2020 00:00,13.57845651,18.25061359,Baixo
267,5,5,2,0,20.62,31/12/2020 00:00,01/12/2020 00:00,15.34303193,20.62235474,Baixo
268,5,5,2,0,16.71,31/12/2020 00:00,01/12/2020 00:00,12.43553372,16.71442704,Baixo
269,5,5,2,0,16.59,31/12/2020 00:00,01/12/2020 00:00,12.34048421,16.58667233,Baixo
270,5,5,2,0,13.28,31/12/2020 00:00,01/12/2020 00:00,9.8791076,13.27837043,Baixo
271,5,5,2,0,15.62,31/12/2020 00:00,01/12/2020 00:00,11.62424224,15.623981500000001,Baixo
272,5,5,2,0,14.46,31/12/2020 00:00,01/12/2020 00:00,10.76094748,14.46363909,Baixo
273,5,5,2,0,7.04,31/12/2020 00:00,01/12/2020 00:00,5.24089702,7.04421643,Baixo
274,6,5,2,0,10.71,31/12/2020 00:00,01/12/2020 00:00,7.96489686,10.70550653,Baixo
275,6,5,2,0,3.88,31/12/2020 00:00,01/12/2020 00:00,2.88945788,3.88367994,Baixo
276,6,5,2,0,11.02,31/12/2020 00:00,01/12/2020 00:00,8.20075104,11.02251484,Baixo
277,6,5,2,0,10.43,31/12/2020 00:00,01/12/2020 00:00,7.758758199999999,10.42843844,Baixo
278,6,5,2,0,10.53,31/12/2020 00:00,01/12/2020 00:00,7.83542342,10.53148309,Baixo
279,6,5,2,0,9.46,31/12/2020 00:00,01/12/2020 00:00,7.04024225,9.46269119,Baixo
280,6,5,2,0,10.29,31/12/2020 00:00,01/12/2020 00:00,7.65942412,10.29492489,Baixo
281,6,5,2,0,9.29,31/12/2020 00:00,01/12/2020 00:00,6.90911523,9.2864452,Baixo
282,6,5,2,0,10.36,31/12/2020 00:00,01/12/2020 00:00,7.708551400000001,10.36095618,Baixo
283,6,5,2,0,12.69,31/12/2020 00:00,01/12/2020 00:00,9.44304698,12.69226744,Baixo
284,6,5,2,0,10.52,31/12/2020 00:00,01/12/2020 00:00,7.82566741,10.51837017,Baixo
285,6,5,2,0,12.22,31/12/2020 00:00,01/12/2020 00:00,9.09225563,12.22077369,Baixo
286,6,5,2,0,12.01,31/12/2020 00:00,01/12/2020 00:00,8.93496054,12.00935557,Baixo
287,6,5,2,0,7.61,31/12/2020 00:00,01/12/2020 00:00,5.66337915,7.61206875,Baixo
288,6,5,2,0,11.31,31/12/2020 00:00,01/12/2020 00:00,8.41725774,11.31351847,Baixo
289,6,5,2,0,8.18,31/12/2020 00:00,01/12/2020 00:00,6.08314413,8.17626899,Baixo
290,6,5,2,0,8.54,31/12/2020 00:00,01/12/2020 00:00,6.35084993,8.53608862,Baixo
291,6,5,2,0,10.86,31/12/2020 00:00,01/12/2020 00:00,8.08001322,10.86023282,Baixo
292,6,5,2,0,10.22,31/12/2020 00:00,01/12/2020 00:00,7.60220809,10.21802163,Baixo
293,6,5,2,0,8.13,31/12/2020 00:00,01/12/2020 00:00,6.04792365,8.12892964,Baixo
294,6,5,2,0,10.48,31/12/2020 00:00,01/12/2020 00:00,7.79341495,10.4750201,Baixo
295,6,5,2,0,9.51,31/12/2020 00:00,01/12/2020 00:00,7.07773042,9.51307852,Baixo
296,6,5,2,0,8.01,31/12/2020 00:00,01/12/2020 00:00,5.96082771,8.0118652,Baixo
297,6,5,2,0,10.57,31/12/2020 00:00,01/12/2020 00:00,7.86378551,10.56960418,Baixo
298,6,5,2,0,10.8,31/12/2020 00:00,01/12/2020 00:00,8.03609622,10.8012046,Baixo
299,6,5,2,0,10.21,31/12/2020 00:00,01/12/2020 00:00,7.596397200000001,10.21021129,Baixo
300,6,5,2,0,7.87,31/12/2020 00:00,01/12/2020 00:00,5.85329899,7.86733735,Baixo
301,6,5,2,0,8.51,31/12/2020 00:00,01/12/2020 00:00,6.334561900000001,8.5141961,Baixo
302,6,5,2,0,5.57,31/12/2020 00:00,01/12/2020 00:00,4.14631679,5.57300644,Baixo
303,6,5,2,0,8.37,31/12/2020 00:00,01/12/2020 00:00,6.2265344,8.36899785,Baixo
304,6,5,2,0,5.97,31/12/2020 00:00,01/12/2020 00:00,4.44437378,5.97362067,Baixo
305,6,5,2,0,9.91,31/12/2020 00:00,01/12/2020 00:00,7.37629167,9.91437053,Baixo
306,6,5,2,0,5.39,31/12/2020 00:00,01/12/2020 00:00,4.01035347,5.39026004,Baixo
307,6,5,2,0,11.97,31/12/2020 00:00,01/12/2020 00:00,8.90255728,11.96580279,Baixo
308,6,5,2,0,7.74,31/12/2020 00:00,01/12/2020 00:00,5.75816677,7.73947147,Baixo
309,6,5,2,0,9.65,31/12/2020 00:00,01/12/2020 00:00,7.17639198,9.64568815,Baixo
310,6,5,2,0,6.52,31/12/2020 00:00,01/12/2020 00:00,4.85317245,6.52308125,Baixo
311,6,5,2,0,11.04,31/12/2020 00:00,01/12/2020 00:00,8.21621161,11.04329517,Baixo
312,6,5,2,0,11.76,31/12/2020 00:00,01/12/2020 00:00,8.75115724,11.76230812,Baixo
313,6,5,2,0,10.59,31/12/2020 00:00,01/12/2020 00:00,7.88085466,10.59254658,Baixo
314,6,5,2,0,10.32,31/12/2020 00:00,01/12/2020 00:00,7.67765779,10.31943251,Baixo
315,6,5,2,0,10.9,31/12/2020 00:00,01/12/2020 00:00,8.1126637,10.90411788,Baixo
316,6,5,2,0,10.6,31/12/2020 00:00,01/12/2020 00:00,7.88547464,10.59875623,Baixo
317,6,5,2,0,10.71,31/12/2020 00:00,01/12/2020 00:00,7.96760846,10.70915116,Baixo
318,6,5,2,0,10.95,31/12/2020 00:00,01/12/2020 00:00,8.1465131,10.94961438,Baixo
319,6,5,2,0,9.93,31/12/2020 00:00,01/12/2020 00:00,7.39118144,9.93438366,Baixo
320,6,5,2,0,9.97,31/12/2020 00:00,01/12/2020 00:00,7.41531122,9.96681616,Baixo
321,6,5,2,0,11.83,31/12/2020 00:00,01/12/2020 00:00,8.79812078,11.82543115,Baixo
322,6,5,2,0,9.03,31/12/2020 00:00,01/12/2020 00:00,6.71956302,9.03167072,Baixo
323,6,5,2,0,10.32,31/12/2020 00:00,01/12/2020 00:00,7.67495503,10.31579977,Baixo
324,6,5,2,0,9.86,31/12/2020 00:00,01/12/2020 00:00,7.33352149,9.85688372,Baixo
325,6,5,2,0,3.59,31/12/2020 00:00,01/12/2020 00:00,2.67077666,3.58975357,Baixo
326,6,5,2,0,9.34,31/12/2020 00:00,01/12/2020 00:00,6.94792548,9.33860952,Baixo
327,7,5,2,0,10.21,31/12/2020 00:00,01/12/2020 00:00,7.59730773,10.21143512,Baixo
328,7,5,2,0,10.94,31/12/2020 00:00,01/12/2020 00:00,8.14255107,10.94428907,Baixo
329,7,5,2,0,10.1,31/12/2020 00:00,01/12/2020 00:00,7.51559114,10.101600999999999,Baixo
330,7,5,2,0,11.24,31/12/2020 00:00,01/12/2020 00:00,8.36159287,11.238700099999999,Baixo
331,7,5,2,0,11.92,31/12/2020 00:00,01/12/2020 00:00,8.866923199999999,11.91790753,Baixo
332,7,5,2,0,11.52,31/12/2020 00:00,01/12/2020 00:00,8.567915199999998,11.51601505,Baixo
333,7,5,2,0,10.08,31/12/2020 00:00,01/12/2020 00:00,7.50107076,10.08208435,Baixo
334,7,5,2,0,12.49,31/12/2020 00:00,01/12/2020 00:00,9.29445927,12.49255278,Baixo
335,7,5,2,0,12.64,31/12/2020 00:00,01/12/2020 00:00,9.40355989,12.639193400000002,Baixo
336,7,5,2,0,9.47,31/12/2020 00:00,01/12/2020 00:00,7.04740191,9.47231439,Baixo
337,7,5,2,0,10.29,31/12/2020 00:00,01/12/2020 00:00,7.65288116,10.28613059,Baixo
338,7,5,2,0,10.87,31/12/2020 00:00,01/12/2020 00:00,8.08955352,10.873055800000001,Baixo
339,7,5,2,0,11.6,31/12/2020 00:00,01/12/2020 00:00,8.62793601,11.59668818,Baixo
340,7,5,2,0,11.69,31/12/2020 00:00,01/12/2020 00:00,8.69829174,11.69125234,Baixo
341,7,5,2,0,13.59,31/12/2020 00:00,01/12/2020 00:00,10.11453566,13.594806,Baixo
342,7,5,2,0,2.24,31/12/2020 00:00,01/12/2020 00:00,1.66699901,2.24059007,Baixo
343,7,5,2,0,10.83,31/12/2020 00:00,01/12/2020 00:00,8.05872611,10.83162112,Baixo
344,7,5,2,0,10.83,31/12/2020 00:00,01/12/2020 00:00,8.05662022,10.82879062,Baixo
345,7,5,2,0,14.87,31/12/2020 00:00,01/12/2020 00:00,11.06502158,14.87234083,Baixo
346,7,5,2,0,13.3,31/12/2020 00:00,01/12/2020 00:00,9.893276400000001,13.29741452,Baixo
347,7,5,2,0,15.96,31/12/2020 00:00,01/12/2020 00:00,11.87651625,15.96305947,Baixo
348,7,5,2,0,13.01,31/12/2020 00:00,01/12/2020 00:00,9.68311258,13.01493626,Baixo
349,7,5,2,0,10.74,31/12/2020 00:00,01/12/2020 00:00,7.99161021,10.74141157,Baixo
350,7,5,2,0,11.43,31/12/2020 00:00,01/12/2020 00:00,8.50527324,11.43181887,Baixo
351,7,5,2,0,13.57,31/12/2020 00:00,01/12/2020 00:00,10.099730300000001,13.57490632,Baixo
352,7,5,2,0,13.09,31/12/2020 00:00,01/12/2020 00:00,9.73746613,13.08799211,Baixo
353,7,5,2,0,13.71,31/12/2020 00:00,01/12/2020 00:00,10.19677789,13.70534663,Baixo
354,7,5,2,0,11.32,31/12/2020 00:00,01/12/2020 00:00,8.42204385,11.31995141,Baixo
355,7,5,2,0,12.82,31/12/2020 00:00,01/12/2020 00:00,9.53602672,12.81724021,Baixo
356,7,5,2,0,15.0,31/12/2020 00:00,01/12/2020 00:00,11.16310195,15.00416929,Baixo
357,7,5,2,0,6.04,31/12/2020 00:00,01/12/2020 00:00,4.49531107,6.04208477,Baixo
358,7,5,2,0,11.26,31/12/2020 00:00,01/12/2020 00:00,8.37868377,11.26167174,Baixo
359,7,5,2,0,15.9,31/12/2020 00:00,01/12/2020 00:00,11.82845608,15.89846247,Baixo
360,7,5,2,0,16.38,31/12/2020 00:00,01/12/2020 00:00,12.18652177,16.37973356,Baixo
361,7,5,2,0,16.14,31/12/2020 00:00,01/12/2020 00:00,12.00620149,16.13736759,Baixo
362,7,5,2,0,15.78,31/12/2020 00:00,01/12/2020 00:00,11.73845034,15.77748701,Baixo
363,7,5,2,0,13.26,31/12/2020 00:00,01/12/2020 00:00,9.86818598,13.26369083,Baixo
364,7,5,2,0,14.15,31/12/2020 00:00,01/12/2020 00:00,10.52420911,14.14544235,Baixo
365,7,5,2,0,16.94,31/12/2020 00:00,01/12/2020 00:00,12.60060829,16.93630147,Baixo
366,7,5,2,0,16.51,31/12/2020 00:00,01/12/2020 00:00,12.28702863,16.51482343,Baixo
367,7,5,2,0,15.75,31/12/2020 00:00,01/12/2020 00:00,11.71779559,15.74972526,Baixo
368,7,5,2,0,13.8,31/12/2020 00:00,01/12/2020 00:00,10.2662698,13.79874973,Baixo
369,7,5,2,0,12.3,31/12/2020 00:00,01/12/2020 00:00,9.15148252,12.30037973,Baixo
370,7,5,2,0,17.5,31/12/2020 00:00,01/12/2020 00:00,13.02216798,17.50291395,Baixo
371,7,5,2,0,14.5,31/12/2020 00:00,01/12/2020 00:00,10.78999952,14.50268753,Baixo
372,7,5,2,0,15.25,31/12/2020 00:00,01/12/2020 00:00,11.34832092,15.25311951,Baixo
373,7,5,2,0,10.9,31/12/2020 00:00,01/12/2020 00:00,8.10630107,10.89556596,Baixo
374,7,5,2,0,10.6,31/12/2020 00:00,01/12/2020 00:00,7.88636617,10.59995453,Baixo
375,7,5,2,0,11.38,31/12/2020 00:00,01/12/2020 00:00,8.4676379,11.38123374,Baixo
376,7,5,2,0,4.65,31/12/2020 00:00,01/12/2020 00:00,3.46263016,4.6540728,Baixo
377,7,5,2,0,12.12,31/12/2020 00:00,01/12/2020 00:00,9.01896872,12.12226978,Baixo
378,7,5,2,0,6.02,31/12/2020 00:00,01/12/2020 00:00,4.48050765,6.0221877,Baixo
379,7,5,2,0,8.05,31/12/2020 00:00,01/12/2020 00:00,5.98557867,8.04513262,Baixo
380,7,5,2,0,8.53,31/12/2020 00:00,01/12/2020 00:00,6.34657915,8.53034832,Baixo
381,7,5,2,0,5.59,31/12/2020 00:00,01/12/2020 00:00,4.16074022,5.59239277,Baixo
382,7,5,2,0,7.11,31/12/2020 00:00,01/12/2020 00:00,5.29328222,7.11462664,Baixo
383,7,5,2,0,17.16,31/12/2020 00:00,01/12/2020 00:00,12.76440811,17.15646251,Baixo
384,7,5,2,0,17.75,31/12/2020 00:00,01/12/2020 00:00,13.20613809,17.75018561,Baixo
385,7,5,2,0,11.49,31/12/2020 00:00,01/12/2020 00:00,8.54596412,11.48651092,Baixo
386,7,5,2,0,6.63,31/12/2020 00:00,01/12/2020 00:00,4.93095171,6.62762327,Baixo
387,7,5,2,0,8.9,31/12/2020 00:00,01/12/2020 00:00,6.62413131,8.9034023,Baixo
388,7,5,2,0,10.82,31/12/2020 00:00,01/12/2020 00:00,8.04722848,10.81616731,Baixo
389,7,5,2,0,9.44,31/12/2020 00:00,01/12/2020 00:00,7.02343319,9.44009837,Baixo
390,7,5,2,0,10.78,31/12/2020 00:00,01/12/2020 00:00,8.01698608,10.77551892,Baixo
391,7,5,2,0,16.07,31/12/2020 00:00,01/12/2020 00:00,11.95808713,16.07269775,Baixo
392,7,5,2,0,12.83,31/12/2020 00:00,01/12/2020 00:00,9.5451284,12.82947365,Baixo
393,7,5,2,0,15.04,31/12/2020 00:00,01/12/2020 00:00,11.19327283,15.04472155,Baixo
394,7,5,2,0,16.57,31/12/2020 00:00,01/12/2020 00:00,12.33029587,16.57297832,Baixo
395,7,5,2,0,12.51,31/12/2020 00:00,01/12/2020 00:00,9.30927221,12.51246265,Baixo
396,7,5,2,0,15.2,31/12/2020 00:00,01/12/2020 00:00,11.307482499999999,15.19822916,Baixo
397,7,5,2,0,8.97,31/12/2020 00:00,01/12/2020 00:00,6.67309513,8.96921388,Baixo
398,7,5,2,0,14.32,31/12/2020 00:00,01/12/2020 00:00,10.65638701,14.32310082,Baixo
399,7,5,2,0,22.19,31/12/2020 00:00,01/12/2020 00:00,16.50918729,22.18976786,Baixo
400,7,5,2,0,16.37,31/12/2020 00:00,01/12/2020 00:00,12.17694566,16.36686244,Baixo
401,7,5,2,0,14.48,31/12/2020 00:00,01/12/2020 00:00,10.77438092,14.48169478,Baixo
402,7,5,2,0,16.17,31/12/2020 00:00,01/12/2020 00:00,12.02687283,16.16515165,Baixo
403,7,5,2,0,12.34,31/12/2020 00:00,01/12/2020 00:00,9.18057583,12.33948364,Baixo
404,7,5,2,0,15.05,31/12/2020 00:00,01/12/2020 00:00,11.19351697,15.04504969,Baixo
405,7,5,2,0,14.72,31/12/2020 00:00,01/12/2020 00:00,10.95038311,14.71825687,Baixo
406,7,5,2,0,12.87,31/12/2020 00:00,01/12/2020 00:00,9.57567575,12.87053192,Baixo
407,7,5,2,0,12.74,31/12/2020 00:00,01/12/2020 00:00,9.48165282,12.74415702,Baixo
408,7,5,2,0,13.96,31/12/2020 00:00,01/12/2020 00:00,10.38911725,13.96386727,Baixo
409,7,5,2,0,11.79,31/12/2020 00:00,01/12/2020 00:00,8.77310543,11.79180838,Baixo
410,7,5,2,0,11.65,31/12/2020 00:00,01/12/2020 00:00,8.66659974,11.64865556,Baixo
411,7,5,2,0,15.94,31/12/2020 00:00,01/12/2020 00:00,11.85820977,15.93845399,Baixo
412,7,5,2,0,13.91,31/12/2020 00:00,01/12/2020 00:00,10.34566935,13.90546955,Baixo
413,7,5,2,0,17.73,31/12/2020 00:00,01/12/2020 00:00,13.19316566,17.73274954,Baixo
414,7,5,2,0,17.8,31/12/2020 00:00,01/12/2020 00:00,13.24232568,17.79882484,Baixo
415,7,5,2,0,21.69,31/12/2020 00:00,01/12/2020 00:00,16.13914644,21.69240113,Baixo
416,7,5,2,0,10.94,31/12/2020 00:00,01/12/2020 00:00,8.13996411,10.94081198,Baixo
417,7,5,2,0,15.4,31/12/2020 00:00,01/12/2020 00:00,11.45488596,15.39635209,Baixo
418,7,5,2,0,15.3,31/12/2020 00:00,01/12/2020 00:00,11.38487344,15.30224925,Baixo
419,7,5,2,0,10.39,31/12/2020 00:00,01/12/2020 00:00,7.73162203,10.3919651,Baixo
420,7,5,2,0,13.38,31/12/2020 00:00,01/12/2020 00:00,9.9560779,13.38182513,Baixo
421,7,5,2,0,14.36,31/12/2020 00:00,01/12/2020 00:00,10.68600784,14.36291377,Baixo
422,7,5,2,0,14.83,31/12/2020 00:00,01/12/2020 00:00,11.0330481,14.82936572,Baixo
423,7,5,2,0,13.21,31/12/2020 00:00,01/12/2020 00:00,9.82616911,13.20721655,Baixo
424,7,5,2,0,15.38,31/12/2020 00:00,01/12/2020 00:00,11.443389300000002,15.3808996,Baixo
425,7,5,2,0,12.78,31/12/2020 00:00,01/12/2020 00:00,9.50494289,12.77546088,Baixo
426,7,5,2,0,11.87,31/12/2020 00:00,01/12/2020 00:00,8.82799933,11.8655905,Baixo
427,7,5,2,0,12.21,31/12/2020 00:00,01/12/2020 00:00,9.08294847,12.20826407,Baixo
428,7,5,2,0,12.4,31/12/2020 00:00,01/12/2020 00:00,9.22687696,12.40171634,Baixo
429,7,5,2,0,13.42,31/12/2020 00:00,01/12/2020 00:00,9.98707306,13.42348529,Baixo
430,7,5,2,0,19.36,31/12/2020 00:00,01/12/2020 00:00,14.40719512,19.36450957,Baixo
431,7,5,2,0,17.99,31/12/2020 00:00,01/12/2020 00:00,13.38684439,17.99307041,Baixo
432,7,5,2,0,9.09,31/12/2020 00:00,01/12/2020 00:00,6.76036652,9.08651414,Baixo
433,7,5,2,0,18.34,31/12/2020 00:00,01/12/2020 00:00,13.6425961,18.33682272,Baixo
434,7,5,2,0,16.41,31/12/2020 00:00,01/12/2020 00:00,12.20701165,16.40727372,Baixo
435,7,5,2,0,18.45,31/12/2020 00:00,01/12/2020 00:00,13.72793011,18.45151897,Baixo
436,7,5,2,0,12.72,31/12/2020 00:00,01/12/2020 00:00,9.46295799,12.71902955,Baixo
437,7,5,2,0,17.41,31/12/2020 00:00,01/12/2020 00:00,12.95003833,17.4059655,Baixo
438,7,5,2,0,17.37,31/12/2020 00:00,01/12/2020 00:00,12.9205192,17.36628925,Baixo
439,7,5,2,0,16.19,31/12/2020 00:00,01/12/2020 00:00,12.04881921,16.19464947,Baixo
440,7,5,2,0,11.93,31/12/2020 00:00,01/12/2020 00:00,8.87682647,11.93121838,Baixo
441,7,5,2,0,11.55,31/12/2020 00:00,01/12/2020 00:00,8.59234377,11.54884915,Baixo
442,7,5,2,0,17.65,31/12/2020 00:00,01/12/2020 00:00,13.13076942,17.64888363,Baixo
443,7,5,2,0,17.79,31/12/2020 00:00,01/12/2020 00:00,13.23364167,17.78715278,Baixo
444,7,5,2,0,19.13,31/12/2020 00:00,01/12/2020 00:00,14.23542443,19.13363498,Baixo
445,7,5,2,0,17.59,31/12/2020 00:00,01/12/2020 00:00,13.08905607,17.5928173,Baixo
446,7,5,2,0,11.59,31/12/2020 00:00,01/12/2020 00:00,8.62384205,11.59118555,Baixo
447,7,5,2,0,12.5,31/12/2020 00:00,01/12/2020 00:00,9.29971105,12.49961163,Baixo
448,7,5,2,0,21.17,31/12/2020 00:00,01/12/2020 00:00,15.74878282,21.16771885,Baixo
449,7,5,2,0,16.52,31/12/2020 00:00,01/12/2020 00:00,12.29407584,16.52429549,Baixo
450,7,5,2,0,21.61,31/12/2020 00:00,01/12/2020 00:00,16.07624643,21.60785811,Baixo
451,7,5,2,0,13.62,31/12/2020 00:00,01/12/2020 00:00,10.13458981,13.6217605,Baixo
452,7,5,2,0,13.41,31/12/2020 00:00,01/12/2020 00:00,9.97478689,13.40697163,Baixo
453,7,5,2,0,14.55,31/12/2020 00:00,01/12/2020 00:00,10.823466900000001,14.54767056,Baixo
454,7,5,2,0,15.58,31/12/2020 00:00,01/12/2020 00:00,11.590600300000002,15.57876385,Baixo
455,7,5,2,0,15.07,31/12/2020 00:00,01/12/2020 00:00,11.21436907,15.07307671,Baixo
456,7,5,2,0,14.14,31/12/2020 00:00,01/12/2020 00:00,10.51978035,14.13948972,Baixo
457,7,5,2,0,15.12,31/12/2020 00:00,01/12/2020 00:00,11.24976226,15.1206482,Baixo
458,7,5,2,0,15.55,31/12/2020 00:00,01/12/2020 00:00,11.56675151,15.54670902,Baixo
459,7,5,2,0,12.5,31/12/2020 00:00,01/12/2020 00:00,9.30342715,12.50460639,Baixo
460,7,5,2,0,14.32,31/12/2020 00:00,01/12/2020 00:00,10.65712999,14.32409945,Baixo
461,7,5,2,0,12.6,31/12/2020 00:00,01/12/2020 00:00,9.37295377,12.59805614,Baixo
462,7,5,2,0,9.37,31/12/2020 00:00,01/12/2020 00:00,6.97154022,9.37034976,Baixo
463,7,5,2,0,9.69,31/12/2020 00:00,01/12/2020 00:00,7.21016098,9.69107659,Baixo
464,7,5,2,0,9.37,31/12/2020 00:00,01/12/2020 00:00,6.9749327999999995,9.37490968,Baixo
465,7,5,2,0,18.85,31/12/2020 00:00,01/12/2020 00:00,14.02171371,18.84638939,Baixo
466,7,5,2,0,20.21,31/12/2020 00:00,01/12/2020 00:00,15.037768400000001,20.212054300000002,Baixo
467,7,5,2,0,20.59,31/12/2020 00:00,01/12/2020 00:00,15.31556656,20.58543893,Baixo
468,1,5,2,0,3.36,31/12/2020 00:00,01/12/2020 00:00,2.50180545,3.36264173,Baixo
469,1,5,2,0,3.45,31/12/2020 00:00,01/12/2020 00:00,2.56858173,3.4523947999999995,Baixo
470,1,5,2,0,3.25,31/12/2020 00:00,01/12/2020 00:00,2.41816822,3.2502261000000003,Baixo
471,1,5,2,0,2.63,31/12/2020 00:00,01/12/2020 00:00,1.95553737,2.62841045,Baixo
472,7,5,2,0,20.5,31/12/2020 00:00,01/12/2020 00:00,15.25451256,20.50337709,Baixo
473,7,5,2,0,20.71,31/12/2020 00:00,01/12/2020 00:00,15.41188353,20.71489722,Baixo
474,7,5,2,0,0.0,31/12/2020 00:00,01/12/2020 00:00,0.0,0.0,
476,1,5,2,0,18.83,31/12/2020 00:00,01/12/2020 00:00,14.01017437,18.83087953,Baixo
477,2,5,2,0,10.26,31/12/2020 00:00,01/12/2020 00:00,7.63169137,10.25764969,Baixo
478,2,5,2,0,0.0,31/12/2020 00:00,01/12/2020 00:00,0.0,0.0,
479,2,5,2,0,2.78,31/12/2020 00:00,01/12/2020 00:00,2.07135324,2.78407694,Baixo
481,2,5,2,0,11.95,31/12/2020 00:00,01/12/2020 00:00,8.89172351,11.95124128,Baixo
483,7,5,2,0,23.26,31/12/2020 00:00,01/12/2020 00:00,17.30730408,23.26250549,Baixo
484,7,5,2,0,23.66,31/12/2020 00:00,01/12/2020 00:00,17.60013498,23.656095399999998,Baixo
488,1,5,2,0,14.9,31/12/2020 00:00,01/12/2020 00:00,11.0830578,14.89658307,Baixo
490,1,5,2,0,4.73,31/12/2020 00:00,01/12/2020 00:00,3.52195928,4.73381624,Baixo
491,1,5,2,0,11.57,31/12/2020 00:00,01/12/2020 00:00,8.60713627,11.56873154,Baixo
492,1,5,2,0,7.01,31/12/2020 00:00,01/12/2020 00:00,5.21677858,7.01179916,Baixo
493,1,5,2,0,12.83,31/12/2020 00:00,01/12/2020 00:00,9.54288261,12.82645512,Baixo
494,6,5,2,0,13.47,31/12/2020 00:00,01/12/2020 00:00,10.01833875,13.46550907,Baixo
495,6,5,2,0,12.24,31/12/2020 00:00,01/12/2020 00:00,9.10433758,12.23701288,Baixo
496,6,5,2,0,13.8,31/12/2020 00:00,01/12/2020 00:00,10.26906583,13.80250784,Baixo
497,6,5,2,0,9.15,31/12/2020 00:00,01/12/2020 00:00,6.80908686,9.15199847,Baixo
498,6,5,2,0,14.82,31/12/2020 00:00,01/12/2020 00:00,11.02315427,14.81606757,Baixo
499,6,5,2,0,15.55,31/12/2020 00:00,01/12/2020 00:00,11.57059748,15.55187833,Baixo
500,6,5,2,0,17.66,31/12/2020 00:00,01/12/2020 00:00,13.13602296,17.65594484,Baixo
501,6,5,2,0,15.15,31/12/2020 00:00,01/12/2020 00:00,11.27289844,15.15174522,Baixo
505,1,5,2,0,6.93,31/12/2020 00:00,01/12/2020 00:00,5.15588323,6.92995058,Baixo
506,1,5,2,0,0.0,31/12/2020 00:00,01/12/2020 00:00,0.0,0.0,
508,6,5,2,0,3.2,31/12/2020 00:00,01/12/2020 00:00,2.38187748,3.20144822,Baixo
520,6,5,2,0,7.76,31/12/2020 00:00,01/12/2020 00:00,5.77334157,7.7598677,Baixo
521,6,5,2,0,4.84,31/12/2020 00:00,01/12/2020 00:00,3.60099321,4.84004464,Baixo
522,6,5,2,0,6.47,31/12/2020 00:00,01/12/2020 00:00,4.81668534,6.47403944,Baixo
523,6,5,2,0,4.52,31/12/2020 00:00,01/12/2020 00:00,3.36071301,4.51708738,Baixo
524,6,5,2,0,0.5,31/12/2020 00:00,01/12/2020 00:00,0.37486916,0.5038564,Baixo
525,6,5,2,0,2.56,31/12/2020 00:00,01/12/2020 00:00,1.90634684,2.56229414,Baixo
528,1,6,2,0,10.0,31/12/2020 00:00,01/12/2020 00:00,7.44147089,10.001977,Baixo
529,1,6,2,0,6.99,31/12/2020 00:00,01/12/2020 00:00,5.19726701,6.98557394,Baixo
530,1,6,2,0,12.18,31/12/2020 00:00,01/12/2020 00:00,9.06399835,12.18279348,Baixo
531,1,6,2,0,5.29,31/12/2020 00:00,01/12/2020 00:00,3.93698432,5.29164559,Baixo
532,1,6,2,0,13.23,31/12/2020 00:00,01/12/2020 00:00,9.84612778,13.23404271,Baixo
533,1,6,2,0,11.43,31/12/2020 00:00,01/12/2020 00:00,8.50593719,11.43271128,Baixo
534,2,6,2,0,12.11,31/12/2020 00:00,01/12/2020 00:00,9.006296699999998,12.1052375,Baixo
535,2,6,2,0,0.31,31/12/2020 00:00,01/12/2020 00:00,0.23191272,0.31171065,Baixo
536,2,6,2,0,11.05,31/12/2020 00:00,01/12/2020 00:00,8.22413405,11.05394362,Baixo
537,2,6,2,0,5.93,31/12/2020 00:00,01/12/2020 00:00,4.40917399,5.92630912,Baixo
